DropDescription	DropID	DropProb	DropLevel	ItemID	ItemName	ItemCount	ItemBind	price				
BossRush	151	7		1402012	35级B级铁壁的金属板	1			2	3		BossRush
BossRush	151	7		1402013	35级B级生命的金属板	1			2	3		BossRush
BossRush	151	7		1402021	35级B级魔力的金属板	1			2	3		BossRush
BossRush	151	7		1402022	35级B级帷幕的金属板	1			2	3		BossRush
BossRush	151	7		1402031	35级B级致命的金属板	1			2	3		BossRush
BossRush	151	7		1402032	35级B级幸运的金属板	1			2	3		BossRush
BossRush	151	2		1403001	35级A级巨熊的金属板	1			2	3		BossRush
BossRush	151	2		1403002	35级A级疾风的金属板	1			2	3		BossRush
BossRush	151	2		1403003	35级A级智慧的金属板	1			2	3		BossRush
BossRush	151	2		1403004	35级A级健康的金属板	1			2	3		BossRush
BossRush	151	2		1403011	35级A级破坏的金属板	1			2	3		BossRush
BossRush	151	2		1403012	35级A级铁壁的金属板	1			2	3		BossRush
BossRush	151	2		1403013	35级A级生命的金属板	1			2	3		BossRush
BossRush	151	2		1403021	35级A级魔力的金属板	1			2	3		BossRush
BossRush	151	2		1403022	35级A级帷幕的金属板	1			2	3		BossRush
BossRush	151	2		1403031	35级A级致命的金属板	1			2	3		BossRush
BossRush	151	2		1403032	35级A级幸运的金属板	1			2	3		BossRush
520限定大礼包	152	1		10080		1	1					520限定大礼包
520限定大礼包	152	1		10081		1	1					520限定大礼包
520限定大礼包	152	1		10082		1	1					520限定大礼包
520限定大礼包	152	1		10083		1	1					520限定大礼包
520限定大礼包	152	1		10084		1	1					520限定大礼包
520限定大礼包	152	1		10085		1	1					520限定大礼包
520限定大礼包	152	1		10086		1	1					520限定大礼包
520限定大礼包	152	1		92		99	1					520限定大礼包
520限定大礼包	152	1		612		50	1					520限定大礼包
520限定大礼包	152	1		3520		3	1					520限定大礼包
520限定套装	153	1		10080		1	1					520限定套装
520限定套装	153	1		10081		1	1					520限定套装
520限定套装	153	1		10082		1	1					520限定套装
520限定套装	153	1		10083		1	1					520限定套装
520限定套装	153	1		10084		1	1					520限定套装
520限定套装	153	1		10085		1	1					520限定套装
520限定套装	153	1		10086		1	1					520限定套装
520限定套装	153	1		3520		3	1					520限定套装
	154	1		6004	寒冰牛头	1	1					
	154	1		6005	火焰牛头	1	1					
	154	1		6006	扎布鲁	1	1					
	154	1		6007	扎克布	1	1					
	155	1		6008	翁拉克	1	1					
	155	1		6009	蜘蛛女王	1	1					
	155	1		6010	黑暗妖精队长	1	1					
	155	1		6011	红色鹰身人	1	1					
	155	1		6012	咒术师	1	1					
	156	1		7		50	1					
	157	15		4200		1	1					
	157	10		33		50	1					
	157	75		0		0	0					
	158	1		238	精炼石	5	1					
	158	1		239	锻造石	5	1					
	158	1		509	头饰宝箱（随机头饰）	1	1					
	159	1		611	潘多拉火种	10	1					
	159	1		178	龙魂禁地礼包	1	1					
	160	1		11160	帅气纸箱头（7天）|帅气纸箱头（7天）|帅气纸箱头（7天）|帅气纸箱头（7天）|帅气纸箱头（7天）|帅气纸箱头（7天）	1	1					
	160	1		11192	可爱的松鼠头（7天）|可爱的松鼠头（7天）|可爱的松鼠头（7天）|可爱的松鼠头（7天）|可爱的松鼠头（7天）|可爱的松鼠头（7天）	1	1					
	160	1		11305	纯白兔子头（7天）|纯白兔子头（7天）|纯白兔子头（7天）|纯白兔子头（7天）|纯白兔子头（7天）|纯白兔子头（7天）	1	1					
	160	1		11319	七彩爆炸头（7天）|七彩爆炸头（7天）|七彩爆炸头（7天）|七彩爆炸头（7天）|七彩爆炸头（7天）|七彩爆炸头（7天）	1	1					
	160	1		11369	慵懒的海龟头饰（7天）|慵懒的海龟头饰（7天）|慵懒的海龟头饰（7天）|慵懒的海龟头饰（7天）|慵懒的海龟头饰（7天）|慵懒的海龟头饰（7天）	1	1					
1阶绿色图鉴袋子	161	1		6013	火焰哥布林	1			1	1		1阶绿色图鉴袋子
	161	1		6014	龙之追随者	1			1	1		1阶绿色图鉴袋子
	161	1		6015	朱诺克	1			1	1		1阶绿色图鉴袋子
	161	1		6016	莉莉	1			1	1		1阶绿色图鉴袋子
	161	4		6017	朱克	1			1	1		1阶绿色图鉴袋子
	161	4		6018	萨满	1			1	1		1阶绿色图鉴袋子
	161	4		6019	莉迪亚	1			1	1		1阶绿色图鉴袋子
	161	4		6020	波尔德尼	1			1	1		1阶绿色图鉴袋子
1阶蓝色图鉴袋子	162	1		6008	翁拉克	1			1	2		1阶蓝色图鉴袋子
	162	1		6009	蜘蛛女王	1			1	2		1阶蓝色图鉴袋子
	162	1		6010	黑暗妖精队长	1			1	2		1阶蓝色图鉴袋子
	162	1		6011	红色鹰身人	1			1	2		1阶蓝色图鉴袋子
	162	1		6012	咒术师	1			1	2		1阶蓝色图鉴袋子
	162	2		6013	火焰哥布林	1			1	2		1阶蓝色图鉴袋子
	162	2		6014	龙之追随者	1			1	2		1阶蓝色图鉴袋子
	162	2		6015	朱诺克	1			1	2		1阶蓝色图鉴袋子
	162	2		6016	莉莉	1			1	2		1阶蓝色图鉴袋子
1阶橙色图鉴袋子	163	1		6004	寒冰牛头	1			1	3		1阶橙色图鉴袋子
	163	1		6005	火焰牛头	1			1	3		1阶橙色图鉴袋子
	163	1		6006	扎布鲁	1			1	3		1阶橙色图鉴袋子
	163	1		6007	扎克布	1			1	3		1阶橙色图鉴袋子
	163	2		6008	翁拉克	1			1	3		1阶橙色图鉴袋子
	163	2		6009	蜘蛛女王	1			1	3		1阶橙色图鉴袋子
	163	2		6010	黑暗妖精队长	1			1	3		1阶橙色图鉴袋子
	163	2		6011	红色鹰身人	1			1	3		1阶橙色图鉴袋子
	163	2		6012	咒术师	1			1	3		1阶橙色图鉴袋子
1阶紫色图鉴袋子	164	1		6001	阿尔杰塔	1			1	4		1阶紫色图鉴袋子
	164	1		6002	杰兰特	1			1	4		1阶紫色图鉴袋子
	164	1		6003	贝思柯德	1			1	4		1阶紫色图鉴袋子
	164	3		6004	寒冰牛头	1			1	4		1阶紫色图鉴袋子
	164	3		6005	火焰牛头	1			1	4		1阶紫色图鉴袋子
	164	3		6006	扎布鲁	1			1	4		1阶紫色图鉴袋子
	164	3		6007	扎克布	1			1	4		1阶紫色图鉴袋子
2阶绿色图鉴袋子	165	1		6033		1			2	1		2阶绿色图鉴袋子
	165	1		6034		1			2	1		2阶绿色图鉴袋子
	165	1		6035		1			2	1		2阶绿色图鉴袋子
	165	1		6036		1			2	1		2阶绿色图鉴袋子
	165	4		6037		1			2	1		2阶绿色图鉴袋子
	165	4		6038		1			2	1		2阶绿色图鉴袋子
	165	4		6039		1			2	1		2阶绿色图鉴袋子
	165	4		6040		1			2	1		2阶绿色图鉴袋子
2阶蓝色图鉴袋子	166	1		6028		1			2	2		2阶蓝色图鉴袋子
	166	1		6029		1			2	2		2阶蓝色图鉴袋子
	166	1		6030		1			2	2		2阶蓝色图鉴袋子
	166	1		6031		1			2	2		2阶蓝色图鉴袋子
	166	1		6032		1			2	2		2阶蓝色图鉴袋子
	166	5		6033		1			2	2		2阶蓝色图鉴袋子
	166	5		6034		1			2	2		2阶蓝色图鉴袋子
	166	5		6035		1			2	2		2阶蓝色图鉴袋子
	166	5		6036		1			2	2		2阶蓝色图鉴袋子
2阶橙色图鉴袋子	167	1		6024		1			2	3		2阶橙色图鉴袋子
	167	1		6025		1			2	3		2阶橙色图鉴袋子
	167	1		6026		1			2	3		2阶橙色图鉴袋子
	167	1		6027		1			2	3		2阶橙色图鉴袋子
	167	3		6028		1			2	3		2阶橙色图鉴袋子
	167	3		6029		1			2	3		2阶橙色图鉴袋子
	167	3		6030		1			2	3		2阶橙色图鉴袋子
	167	3		6031		1			2	3		2阶橙色图鉴袋子
	167	3		6032		1			2	3		2阶橙色图鉴袋子
2阶紫色图鉴袋子	168	1		6021		1			2	4		2阶紫色图鉴袋子
	168	1		6022		1			2	4		2阶紫色图鉴袋子
	168	1		6023		1			2	4		2阶紫色图鉴袋子
	168	4		6024		1			2	4		2阶紫色图鉴袋子
	168	4		6025		1			2	4		2阶紫色图鉴袋子
	168	4		6026		1			2	4		2阶紫色图鉴袋子
	168	4		6027		1			2	4		2阶紫色图鉴袋子
	169	1		603		4	1					
	169	1		604		4	1					
	170	1		603		20	1					
	170	1		604		20	1					
3阶橙色图鉴袋子	171	1		6044	雷兽	1			2	3		2阶橙色图鉴袋子
	171	1		6045	伊格纳西奥	1			2	3		2阶橙色图鉴袋子
	171	1		6046	蒙塔	1			2	3		2阶橙色图鉴袋子
	171	1		6047	拉巴	1			2	3		2阶橙色图鉴袋子
	171	3		6048	独眼巨人	1			2	3		2阶橙色图鉴袋子
	171	3		6049	石翼	1			2	3		2阶橙色图鉴袋子
	171	3		6050	火翼	1			2	3		2阶橙色图鉴袋子
	171	3		6051	木乃伊食尸鬼	1			2	3		2阶橙色图鉴袋子
	171	3		6052	沙蝎	1			2	3		2阶橙色图鉴袋子
3阶紫色图鉴袋子	172	1		6041	审判者天启	1			2	4		2阶紫色图鉴袋子
	172	1		6042	卡拉翰	1			2	4		2阶紫色图鉴袋子
	172	1		6043	海赫马顿	1			2	4		2阶紫色图鉴袋子
	172	4		6044	雷兽	1			2	4		2阶紫色图鉴袋子
	172	4		6045	伊格纳西奥	1			2	4		2阶紫色图鉴袋子
	172	4		6046	蒙塔	1			2	4		2阶紫色图鉴袋子
	172	4		6047	拉巴	1			2	4		2阶紫色图鉴袋子
熊猫礼包	173	95		602	精灵派对蛋糕	1	1					
熊猫礼包	173	200		611	潘多拉火种	1	1					
熊猫礼包	173	200		7	龙币	58	1					
熊猫礼包	173	100		604	精灵觉醒药水	2	1					
熊猫礼包	173	200		401	2级龙玉袋子	1	1					
熊猫礼包	173	100		402	3级龙玉袋子	1	1					
熊猫礼包	173	100		164	紫色图鉴宝箱	2	1					
熊猫礼包	173	5		611	潘多拉火种	20	1					
	176	30		1		10000						
	176	25		1		20000						
	176	20		1		50000						
	176	15		7		10						
	176	5		7		20						
	176	4		7		50						
	176	1		7		100						
	177	30		3501	幸运的蓝鸟	1						S保底10连抽
	177	10		3502	雅致的天鹅	1						S保底10连抽
	177	10		3504	极限阿尔杰塔	1						S保底10连抽
	177	10		3505	极限阿尔杰塔	1						S保底10连抽
GM大礼包	178	1		2001	(物)地狱犬-简单	1						
	178	1		2002	(物)地狱犬-普通	1						
	178	1		2003	(物)地狱犬-困难	1						
	178	1		2004	(物)地狱犬-地狱	1						
	178	1		2005	(物)狮蝎-简单	1						
	178	1		2006	(物)狮蝎-普通	1						
	178	1		2007	(物)狮蝎-困难	1						
	178	1		2008	(物)狮蝎-地狱	1						
	178	1		2009	(物)天启-简单	1						
	178	1		2010	(物)天启-普通	1						
	178	1		2011	(物)天启-困难	1						
	178	1		2012	(物)天启-地狱	1						
	178	1		2013	(物)海龙1	1						
	178	1		2014	(物)海龙2	1						
	178	1		2015	(物)海龙3	1						
	178	1		2016	(物)海龙4	1						
	178	1		2017	(物)海龙5	1						
	178	1		2018	(物)海龙6	1						
	178	1		2019	(物)绿龙1	1						
	178	1		2020	(物)绿龙2	1						
	178	1		2021	(物)绿龙3	1						
	178	1		2022	(物)绿龙4	1						
	178	1		2023	(物)绿龙5	1						
	178	1		2024	(物)绿龙6	1						
	178	1		2025	(物)远征-海龙1	1						
	178	1		2026	(物)远征-海龙2	1						
	178	1		2027	(物)远征-海龙3	1						
	178	1		2028	(物)远征-海龙4	1						
	178	1		2029	(物)远征-海龙5	1						
	178	1		2030	(物)远征-海龙6	1						
	178	1		2031	(物)远征-海龙7	1						
	178	1		2032	(物)远征-海龙8	1						
	178	1		2033	(物)远征-海龙9	1						
	178	1		2034	(物)远征-海龙10	1						
	178	1		2035	(物)远征-绿龙1	1						
	178	1		2036	(物)远征-绿龙2	1						
	178	1		2037	(物)远征-绿龙3	1						
	178	1		2038	(物)远征-绿龙4	1						
	178	1		2039	(物)远征-绿龙5	1						
	178	1		2040	(物)远征-绿龙6	1						
	178	1		2041	(物)远征-绿龙7	1						
	178	1		2042	(物)远征-绿龙8	1						
	178	1		2043	(物)远征-绿龙9	1						
	178	1		2044	(物)远征-绿龙10	1						
	178	1		2045	百分比1.2	1						
	178	1		2046	百分比1.3	1						
	178	1		2047	百分比1.4	1						
	178	1		2048	百分比1.5	1						
	178	1		2049	占位头(5000)	1						
	178	1		2050	占位胸(10000)	1						
	178	1		2051	占位腿(20000)	1						
	178	1		2052	占位手套 (40000)	1						
	178	1		2053	占位鞋子(80000)	1						
	178	1		2054	(魔)地狱犬-简单	1						
	178	1		2055	(魔)地狱犬-普通	1						
	178	1		2056	(魔)地狱犬-困难	1						
	178	1		2057	(魔)地狱犬-地狱	1						
	178	1		2058	(魔)狮蝎-简单	1						
	178	1		2059	(魔)狮蝎-普通	1						
	178	1		2060	(魔)狮蝎-困难	1						
	178	1		2061	(魔)狮蝎-地狱	1						
	178	1		2062	(魔)天启-简单	1						
	178	1		2063	(魔)天启-普通	1						
	178	1		2064	(魔)天启-困难	1						
	178	1		2065	(魔)天启-地狱	1						
	178	1		2066	(魔)海龙1	1						
	178	1		2067	(魔)海龙2	1						
	178	1		2068	(魔)海龙3	1						
	178	1		2069	(魔)海龙4	1						
	178	1		2070	(魔)海龙5	1						
	178	1		2071	(魔)海龙6	1						
	178	1		2072	(魔)绿龙1	1						
	178	1		2073	(魔)绿龙2	1						
	178	1		2074	(魔)绿龙3	1						
	178	1		2075	(魔)绿龙4	1						
	178	1		2076	(魔)绿龙5	1						
	178	1		2077	(魔)绿龙6	1						
	178	1		2078	(魔)远征-海龙1	1						
	178	1		2079	(魔)远征-海龙2	1						
	178	1		2080	(魔)远征-海龙3	1						
	178	1		2081	(魔)远征-海龙4	1						
	178	1		2082	(魔)远征-海龙5	1						
	178	1		2083	(魔)远征-海龙6	1						
	178	1		2084	(魔)远征-海龙7	1						
	178	1		2085	(魔)远征-海龙8	1						
	178	1		2086	(魔)远征-海龙9	1						
	178	1		2087	(魔)远征-海龙10	1						
	178	1		2088	(魔)远征-绿龙1	1						
	178	1		2089	(魔)远征-绿龙2	1						
	178	1		2090	(魔)远征-绿龙3	1						
	178	1		2091	(魔)远征-绿龙4	1						
	178	1		2092	(魔)远征-绿龙5	1						
	178	1		2093	(魔)远征-绿龙6	1						
	178	1		2094	(魔)远征-绿龙7	1						
	178	1		2095	(魔)远征-绿龙8	1						
	178	1		2096	(魔)远征-绿龙9	1						
	178	1		2097	(魔)远征-绿龙10	1						
首充礼包	179	1		11130	翅膀	1	1					
首充礼包	179	1		610	潘多拉之心	10	1					
首充礼包	179	1		900	复活石	3	1					
首充礼包	179	1		1	金币	58888	1					
首充礼包	179	1		93	绿玛瑙	10	1					
	180	1	1=54	4101	黑暗边界入场券	10	1					
	180	1	55=74	4102	憎恨噩梦入场券	10	1					
	180	1	75=94	4103	扭曲噩梦入场券	10	1					
	180	1	95=200	4104	噩梦根源入场券	10	1					
BossRush	181	1		1501001	35级C级巨熊的金属板	1			3	1		BossRush
BossRush	181	1		1501002	35级C级疾风的金属板	1			3	1		BossRush
BossRush	181	1		1501003	35级C级智慧的金属板	1			3	1		BossRush
BossRush	181	1		1501004	35级C级健康的金属板	1			3	1		BossRush
BossRush	181	1		1501011	35级C级破坏的金属板	1			3	1		BossRush
BossRush	181	1		1501012	35级C级铁壁的金属板	1			3	1		BossRush
BossRush	181	1		1501013	35级C级生命的金属板	1			3	1		BossRush
BossRush	181	1		1501021	35级C级魔力的金属板	1			3	1		BossRush
BossRush	181	1		1501022	35级C级帷幕的金属板	1			3	1		BossRush
BossRush	181	1		1501031	35级C级致命的金属板	1			3	1		BossRush
BossRush	181	1		1501032	35级C级幸运的金属板	1			3	1		BossRush
BossRush	182	1		1501001	35级C级巨熊的金属板	1			3	2		BossRush
BossRush	182	1		1501002	35级C级疾风的金属板	1			3	2		BossRush
BossRush	182	1		1501003	35级C级智慧的金属板	1			3	2		BossRush
BossRush	182	1		1501004	35级C级健康的金属板	1			3	2		BossRush
BossRush	182	1		1501011	35级C级破坏的金属板	1			3	2		BossRush
BossRush	182	1		1501012	35级C级铁壁的金属板	1			3	2		BossRush
BossRush	182	1		1501013	35级C级生命的金属板	1			3	2		BossRush
BossRush	182	1		1501021	35级C级魔力的金属板	1			3	2		BossRush
BossRush	182	1		1501022	35级C级帷幕的金属板	1			3	2		BossRush
BossRush	182	1		1501031	35级C级致命的金属板	1			3	2		BossRush
BossRush	182	1		1501032	35级C级幸运的金属板	1			3	2		BossRush
BossRush	182	1		1502001	35级B级巨熊的金属板	1			3	2		BossRush
BossRush	182	1		1502002	35级B级疾风的金属板	1			3	2		BossRush
BossRush	182	1		1502003	35级B级智慧的金属板	1			3	2		BossRush
BossRush	182	1		1502004	35级B级健康的金属板	1			3	2		BossRush
BossRush	182	1		1502011	35级B级破坏的金属板	1			3	2		BossRush
BossRush	182	1		1502012	35级B级铁壁的金属板	1			3	2		BossRush
BossRush	182	1		1502013	35级B级生命的金属板	1			3	2		BossRush
BossRush	182	1		1502021	35级B级魔力的金属板	1			3	2		BossRush
BossRush	182	1		1502022	35级B级帷幕的金属板	1			3	2		BossRush
BossRush	182	1		1502031	35级B级致命的金属板	1			3	2		BossRush
BossRush	182	1		1502032	35级B级幸运的金属板	1			3	2		BossRush
BossRush	183	85		1502001	35级B级巨熊的金属板	1			3	3		BossRush
BossRush	183	85		1502002	35级B级疾风的金属板	1			3	3		BossRush
BossRush	183	85		1502003	35级B级智慧的金属板	1			3	3		BossRush
BossRush	183	85		1502004	35级B级健康的金属板	1			3	3		BossRush
BossRush	183	85		1502011	35级B级破坏的金属板	1			3	3		BossRush
BossRush	183	85		1502012	35级B级铁壁的金属板	1			3	3		BossRush
BossRush	183	85		1502013	35级B级生命的金属板	1			3	3		BossRush
BossRush	183	85		1502021	35级B级魔力的金属板	1			3	3		BossRush
BossRush	183	85		1502022	35级B级帷幕的金属板	1			3	3		BossRush
BossRush	183	85		1502031	35级B级致命的金属板	1			3	3		BossRush
BossRush	183	85		1502032	35级B级幸运的金属板	1			3	3		BossRush
BossRush	183	15		1503001	35级A级巨熊的金属板	1			3	3		BossRush
BossRush	183	15		1503002	35级A级疾风的金属板	1			3	3		BossRush
